"","Title","Year","Rated","Released","Runtime","Genre","Director","Writer","Actors","Plot","Language","Country","Awards","Poster","Metascore","imdbRating","imdbVotes","imdbID","Type","tomatoMeter","tomatoImage","tomatoRating","tomatoReviews","tomatoFresh","tomatoRotten","tomatoConsensus","tomatoUserMeter","tomatoUserRating","tomatoUserReviews","tomatoURL","DVD","BoxOffice","Production","Website","Response"
"7873","36 Steps on a Curved Road","2016","N/A","N/A","83 min","Drama","Pierre St-Jacques","Pierre St-Jacques","Logan Preston Hale, James Rich, Katey Parker, Corey Hinchey","N/A","English","USA","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BMGIxNmNjNTktMzBlNy00ZjA3LTlkZTUtYjBiYWM1YjgyNDc5XkEyXkFqcGdeQXVyNjg0NjIwNTQ@._V1_SX300.jpg","N/A","N/A","N/A","tt6057540","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7874","El futuro perfecto","2016","N/A","12 Nov 2016","65 min","N/A","Nele Wohlatz","Pío Longo, Nele Wohlatz","Xiaobin Zhang, Saroj Kumar Malik, Mian Jiang, Nahuel Pérez Biscayart","N/A","Spanish","Argentina","2 nominations.","https://images-na.ssl-images-amazon.com/images/M/MV5BMzZjN2E3ODktNjVkZS00YWE2LTljZmQtOTMxZWZkNWI1MDA3XkEyXkFqcGdeQXVyNjg5MDE1NDQ@._V1_SX300.jpg","N/A","6.4","13","tt6060960","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7875","Selfie","2016","N/A","02 Sep 2016","123 min","Horror, Thriller","Phani Kotaprolu","Phani Kotaprolu (story), Phani Kotaprolu (screenplay), Phani Kotaprolu (dialogue), Arjun Ramu (lyricist)","Trilokk Shroff, Deepa Gowda, Pooja Kamath, Namratha Gauraklar","The story revolves around the death of Poornima Rao, a senior executive in a reputed IT firm, who dies jumping of the high raised IT tech park while taking a selfie.","Kannada","India","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BMjgzMmE4NzktOTc4Yy00N2MwLThlNzAtMGQxYmU0OTZiMTJmXkEyXkFqcGdeQXVyNTE0NDY5Njc@._V1_SX300.jpg","N/A","N/A","N/A","tt6035592","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","http://www.rottentomatoes.com/m/selfie","N/A","N/A","N/A","N/A","True"
"7876","Un'avventura romantica","2016","N/A","01 Feb 2016","N/A","Biography","Davide Cavuti","N/A","Pino Ammendola, Gaetano Aronica, Debora Caprioglio, Michele Placido","N/A","Italian","Italy","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BNTVkNTYxMGQtZjliNy00OWNiLThjN2UtNjFmYzRmMmY0NDQxXkEyXkFqcGdeQXVyMTYzMDI3MQ@@._V1_SX300.jpg","N/A","N/A","N/A","tt6052708","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7877","Aatishbaazi Ishq","2016","N/A","07 Oct 2016","146 min","Thriller","Amit Subhash Dhawan","Amit Subhash Dhawan","Tanya Abrol, Mahie Gill, Kulbhushan Kharbanda, Roshan Prince","As their wedding day approaches, a young couple is harassed by an unstable man obsessed with the bride-to-be.","Panjabi","India","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BMThmNTQ1YWEtNWYzNi00NDFjLWIxM2ItZTk5ZWMzYzk2Y2Y0XkEyXkFqcGdeQXVyNDU0Mzg1NTg@._V1_SX300.jpg","N/A","N/A","N/A","tt6003734","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","http://www.rottentomatoes.com/m/aatishbaazi_ishq","N/A","N/A","Apna Ghar","N/A","True"
"7878","The Sluagh","2016","N/A","N/A","N/A","Horror","N/A","Jeremiah Burton, Shane Hartline, Ben Kaplan, Malia Miglino","Ben Kaplan, Shane Hartline, Amanda Sadia, Malia Miglino","N/A","English","USA","N/A","N/A","N/A","N/A","N/A","tt5065030","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7879","Massafat Mile Bihidayi","2016","N/A","29 Feb 2016","110 min","Crime, Drama, Thriller","Said Khallaf","N/A","Amine Ennaji, Noufissa Benchehida, Abdellah Ajil, Abdellah Chakiri","N/A","Arabic, French","Morocco","N/A","N/A","N/A","N/A","N/A","tt6052982","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7880","Kill Box","2016","N/A","05 Oct 2016","95 min","Sci-Fi","William L. Stewart","William L. Stewart, William L. Stewart","Ben Naasz, Teddy Cañez, Jennifer Sydney, Faye Kingslee","In a dystopian near future, a corporate heist goes wrong and the team members struggle to survive a desperate escape through the apocalyptic sprawl with their stolen prize, a weapon of ...","English","USA","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BZTQyOTAyYWQtMjIwNS00ZjRlLTgwMWQtZGQzNjlkNDllNGM0XkEyXkFqcGdeQXVyMjY5NzYxNDA@._V1_SX300.jpg","N/A","3.7","12","tt2179237","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7881","The Missing Page","2016","N/A","05 Nov 2016","50 min","Fantasy","Deuandra T. Brown","Ellen R. Brown","Deuandra T. Brown, Damian Michael Pearsall, Diana Brest, Mireya S. Brown","Based on the children's book Daesha Special Gift, one summer class will experience the time of their life after reading the book Daesha Special Gift and seeing something magical from the book coming to life right in front of their eyes.","English","USA","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BMzYwMWFlZjItNWJlOC00Mjk4LWE3MjctZmE0ZWYyZTc5NWFmXkEyXkFqcGdeQXVyNTY4MzEyMQ@@._V1_SX300.jpg","N/A","N/A","N/A","tt5911606","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7882","Family Katta","2016","N/A","07 Oct 2016","N/A","Family","Chandrakant Kulkarni","Prashant Dalvi","Vandana Gupte, Dilip Prabhavalkar, Sai Tamhankar, Adesh Shrivastava","'Family Katta' is the story of a splintered family, at the head of which are Bhai and Malati, a couple celebrating their golden jubilee wedding anniversary. Their children and grandchildren...","Marathi","India","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BZGQ0YjZmZDktYTQxNy00ODE5LTgzOWUtYWM3NzU1NzRjMDg1XkEyXkFqcGdeQXVyNjg2Njk0ODk@._V1_SX300.jpg","N/A","N/A","N/A","tt6041344","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7883","In Flames Concert Film: Live in Scandinavium","2016","N/A","N/A","N/A","Music","Patric Ullaeus","N/A","Anders Fridén, Björn Gelotte, Daniel Svensson, Peter Iwers","N/A","English","Sweden","N/A","N/A","N/A","N/A","N/A","tt5208176","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7884","L'inclinaison des chapeaux","2016","N/A","04 Oct 2016","77 min","Comedy, Drama","Antonin Schopfer, Thomas Szczepanski","Antonin Schopfer, Thomas Szczepanski","Béatrice Bellato, Magali Heu, Fabio Poujouly, Antonin Schopfer","N/A","French","Switzerland","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BYTUxZGRjM2UtZTNmZi00NWQyLWFmODEtNzMxYmFmMjdjNTYwXkEyXkFqcGdeQXVyODA0NTUxMw@@._V1_SX300.jpg","N/A","N/A","N/A","tt6068730","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7885","Music Meri Jaan","2016","N/A","N/A","140 min","N/A","Tanuja Shankar Khan","Tanuja Shankar Khan","Piyush Mishra","N/A","Hindi","India","N/A","N/A","N/A","N/A","N/A","tt5493738","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7886","Lyubimyy gorod","2016","N/A","N/A","N/A","Drama","Aleksandr Efremov","Gleb Shprigov","N/A","N/A","Russian","Russia","N/A","N/A","N/A","N/A","N/A","tt5122670","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7887","Death Before Discomfort","2016","N/A","18 Aug 2016","106 min","Comedy","Jay Leonard","Jay Leonard","Alan Angelo, Shawn Barnes, Joy Canfield, Michael Cranker","Death Before Discomfort is a sardonic look at the injustices of day to day life, seen through the eyes of a misanthropic 30 something short order cook who is in a state of halted ...","English","USA","N/A","N/A","N/A","N/A","N/A","tt6032042","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7888","Our Father","2016","N/A","03 Nov 2016","N/A","Drama","Meni Yaish","Meni Yaish","Moris Cohen, Rotem Zissman-Cohen, Alon Dahan, Dan Mor","Ovadiah Rahamim is most powerful guard of 'Sky Club "", a Mizrahi singing club . He and his wife Rachel are trying for five years to get pregnant, but after trying all - no luck. Every ...","Hebrew","France, Israel","3 wins & 11 nominations.","https://images-na.ssl-images-amazon.com/images/M/MV5BMDMxOWMzY2UtMmQ0Zi00NzZlLTliMzEtZWY2OWFjMTVlOWE4XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg","N/A","7.8","49","tt4466358","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7889","The Reason","2016","N/A","N/A","N/A","Drama, Family","Randal Stevens","Richard Clark Jr., Aviv Rubinstien, Williams Sirls","Charlie Ray Reid, Kelly Carlson, Tatyana Ali, Louis Gossett Jr.","N/A","English","USA","N/A","N/A","N/A","N/A","N/A","tt5493516","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1","http://www.rottentomatoes.com/m/the_reason","N/A","N/A","N/A","N/A","True"
"7890","Learning to Breathe","2015","N/A","N/A","N/A","Drama","Dan Turner","Dan Turner","Sam Hazeldine, Natalia Warner, Tony Marshall, Niamh McGrady","Noah and Katrina return to the island paradise of Tobago, where they fell in love three years ago. However, when Noah's marriage proposal is rejected, paradise quickly becomes a heartbreaking prison for them both.","English","UK","N/A","http://ia.media-imdb.com/images/M/MV5BMTg3MzA0NzYyNV5BMl5BanBnXkFtZTgwOTI2Nzc4NTE@._V1_SX300.jpg","N/A","N/A","N/A","tt3696358","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1","http://www.rottentomatoes.com/m/learning_to_breathe/","N/A","N/A","N/A","N/A","True"
"7891","Love Twice","2015","N/A","N/A","N/A","Drama","Rob Nilsson","N/A","Carl Lumbly, Anita Argent, Erik Braa, Erich Fleshman","N/A","English","USA","N/A","N/A","N/A","N/A","N/A","tt4248052","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7892","I Belonged to You","2016","N/A","30 Sep 2016","112 min","Drama","Yibai Zhang","Jiajia Zhang","Chao Deng, Tianai Zhang, Baihe Bai, Yang Yang","A recently dumped radio host finds a new perspective on love when a young intern begins to work with him on his show.","Chinese","China","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BN2FkYmNiNTEtZWZmNy00ZmI2LTg0OTgtZGIxYTJkZjIyOWZhXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_SX300.jpg","N/A","5.1","113","tt6074202","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","53","3.3","283","http://www.rottentomatoes.com/m/i_belonged_to_you","N/A","$744,033.00","N/A","N/A","True"
"7893","12 Angry Men and Women","2016","N/A","N/A","N/A","Drama","Waleed Bedour","Ken Del Vecchio (story & screenplay), Francine Del Vecchio (screenplay)","Allison Thomas Lee, Suzi Lorraine, Robert Loggia, Blanche Baker","Three pregnant women are kidnapped from abortion clinics and held for seven months until they all give birth. Seven years later, those who held the women have been arrested, admitting to ...","English","USA","1 win.","N/A","N/A","N/A","N/A","tt4538632","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7894","Godspeed","2016","N/A","01 Sep 2016","111 min","Drama","Mong-Hong Chung","N/A","Leon Dai, Na Dow, Michael Hui","A Taiwanese drug smuggler catches a ride with the wrong cab driver.","Min Nan","Taiwan","N/A","N/A","N/A","N/A","N/A","tt5952306","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7895","Um Homem Só","2015","N/A","N/A","88 min","Drama, Romance, Sci-Fi","Cláudia Jouvin","Cláudia Jouvin","Mariana Ximenes, Vladimir Brichta, Luiza Mariani","The film tells the story of Arnaldo (Vladimir Brichta), that to get rid of his miserable life, seeks of a clinic that promises to copy people. With a copy occupying his place, he would take...","Portuguese","Brazil","N/A","N/A","N/A","N/A","N/A","tt4421802","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7896","Maggie's Farm","2016","N/A","N/A","77 min","Comedy","Jacob Viness","Kyle Korzonowski (story), Jacob Viness (story), Jacob Viness, Shaquille Wharton (story)","Justin McEver, Kyle Korzonowski, Shaquille Wharton, Carl A. Pitts","During a long, mundane night shift at the ice cream store, Michael, Todd and Bradley decide that the only way that they can get back at their bosses is by staging a robbery at their own store in a scheme to get worker's comp.","English","USA","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BMjc0NzBmNDUtM2M0My00NTU5LWFkYWYtNTA5NWQ0MzBmYzRlXkEyXkFqcGdeQXVyNDcxOTA1ODM@._V1_SX300.jpg","N/A","N/A","N/A","tt5792206","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7897","Soul Fray","2016","N/A","18 Oct 2016","81 min","Thriller","Tim Goodell","Tim Goodell","Kathryn Jacques, Allison Axtell, Tim Goodell, Katie Brunk","Five young adults suddenly find themselves hunted by a malevolent entity, and must pull together to survive until dawn.","English","USA","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BNTY0NzQzNTU0Nl5BMl5BanBnXkFtZTgwNzc0Mzc4MzE@._V1_SX300.jpg","N/A","4.0","24","tt4312882","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7898","Onus","2016","N/A","26 Dec 2016","98 min","Drama, Mystery, Thriller","George Clarke","Anthony Boyle (additional material), George Clarke (head writer), George Clarke, Robert Render","Robert Render, Anthony Boyle, Kenny Thompson, Leo Clarke","A boy wakes up below a cliff, bloodied, with a gun in his hand, and chained to a man who lies beside him... He stresses hard to remember what happened, and soon the puzzle of the days events come back to him. The story begins.","English, Norwegian","UK, Norway","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BNjkyZTcyYzktMTE0OS00OTI1LTliMzUtMDE3NTAzOGM5ODA2XkEyXkFqcGdeQXVyMjM4ODM3NzE@._V1_SX300.jpg","N/A","3.6","66","tt2672052","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7899","Sequence Break","2016","N/A","N/A","80 min","Horror, Romance, Sci-Fi","Graham Skipper","Graham Skipper","Chase Williamson, Fabianne Therese, Audrey Wasilewski, Lyle Kanouse","A surreal sci-fi romance wherein a beautiful young woman and strange metaphysical forces threaten the reality of a reclusive video arcade technician, resulting in bizarre biomechanical mutations and a shocking self-realization.","English","USA","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BYzhlNjM4NWYtNjBlNS00OWY2LTk0NzItN2VmZGZiYThjZWNhXkEyXkFqcGdeQXVyMjIzNjQ3OTg@._V1_SX300.jpg","N/A","N/A","N/A","tt5798432","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7900","The Nobodies","2016","N/A","N/A","N/A","Drama","Giles Alderson","Jonny Grant","N/A","After an Addiction Worker's wife is killed by a drunk driver, the widower's attempts to overcome his demons are thwarted when he learns that his star patient is the son of his wife's killer.","N/A","UK","N/A","N/A","N/A","N/A","N/A","tt3917206","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7901","Oh, quina Joia!","2016","N/A","N/A","N/A","Comedy","Ventura Pons","Ventura Pons","Teresa Gimpera, Àlex Casanovas, Rosa Maria Sardà, Josep Maria Pou","N/A","Catalan, Spanish, English","Spain","N/A","N/A","N/A","N/A","N/A","tt5677406","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7902","River","2016","N/A","29 Sep 2016","100 min","Crime, Thriller","Matthew Valdovinos, Mark Vasconcellos","Andrew Gomez (creator), Andrew Gomez, Matthew Valdovinos (creator), Mark Vasconcellos (creator)","Hafid Abdelmoula, Julian Alexander, Angelica Apodaca, Hayden Bandee","There's more than one way to drown in the Borderlands.","English","USA","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BOGU2NzVmNDAtMzQyNy00NzY0LWIxNjMtZGI4YWYwMmQ3NjczXkEyXkFqcGdeQXVyMDY2NTQxNA@@._V1_SX300.jpg","N/A","2.0","219","tt3317362","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7904","I Hate LA","2016","N/A","25 Nov 2016","N/A","Comedy","N/A","Michael Blackman, Marcus Folmar, Keenan James, Reuben Johnson, Steve Royall, Nicolle M. Whalen, Hari Williams","N/A","N/A","English","USA","N/A","N/A","N/A","N/A","N/A","tt5768584","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7905","Hoe het zo kwam dat de Ramenlapper Hoogtevrees Kreeg","2016","N/A","N/A","47 min","Comedy","Eva M.C. Zanen","Matthijs Bockting, Eva M.C. Zanen","Laus Steenbeeke, Egbert Jan Weeber, Judith Noyons, Melody Klaver","Incredibly enough, one day before the start of his pension and just hours before his 65th birthday, window cleaner Alfred suddenly finds himself stricken by vertigo. A 64-year and 364-day ...","Dutch","Netherlands","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BNzExMjY5MTktZTIyOS00ZDQ1LWE2MjQtNmE1ZTE4OTA1OTE5XkEyXkFqcGdeQXVyMTI4Mjc4OA@@._V1_SX300.jpg","N/A","7.7","63","tt5882294","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7906","Tábuas com História","2016","N/A","01 Sep 2016","N/A","Drama","Marcantonio Del Carlo","N/A","Eurico Lopes, Marcantonio Del Carlo, Marta Nunes, João Didelet","N/A","Portuguese","Portugal","N/A","N/A","N/A","N/A","N/A","tt4828924","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7907","Far Off","2015","N/A","N/A","N/A","Drama","Sean Cruser","Sean Cruser","Todd Haberkorn, Lisa Marie Summerscales, Allison Wilhelm, Jennifer Blakeslee","After destroying a mysterious relic, a love-struck thief is fused in body and soul to the cunning sociopath sent to kill her.","English","USA","N/A","N/A","N/A","N/A","N/A","tt4161096","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7908","The Fatal Lover, Mata Hari","2016","N/A","N/A","N/A","Drama","Martha Fiennes","Martha Fiennes","N/A","Martha Fiennes screenplay ""Mata Hari"" represents the factual story not the mythological version of many inadequate and fabled stories about her life. Mata Hari, the ultimate femme fatal, was shot and killed by a firing squad October 1917.","N/A","UK","N/A","N/A","N/A","N/A","N/A","tt3765392","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7909","Angelica","2016","N/A","30 Sep 2016","95 min","Drama","Marisol Gómez-Mouakad","Marisol Gómez-Mouakad","Kisha Tikina Burgos, Yamil Collazo, Willie Denton, Modesto Lacen","Angelica has spent her whole life escaping from her mixed racial identity, but a family crisis forces her to look inside and rethink her life.","Spanish","Mexico, Puerto Rico","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BNDA1ODFjYWYtOGIwMy00YThmLTliMDctNGU5YjM2Y2U2MDc5XkEyXkFqcGdeQXVyNjU2MTA3OTY@._V1_SX300.jpg","N/A","N/A","N/A","tt5500166","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7910","Wok in Progress","2016","N/A","N/A","N/A","Comedy","Victor Muh","Murray Clive Walker","Murray Clive Walker, Scotty Bob Cox","Melvin was left at the alter and Larry has just lost his dad. Fed-up with their depressing lives, they head out to China hoping for a new lease on life. But they soon learn that they cannot escape the past no matter how far they run.","N/A","China","N/A","N/A","N/A","N/A","N/A","tt5666266","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7911","The Dead","2016","N/A","N/A","87 min","Comedy, Drama","Edward Martin III","Amber Bariaktari, Edward Martin III","Matthew Sunderland, Brandie Sylfae, Theora Moench, John Branch","None of us ever really know how we affected the world around us until it's too late. The Dead explores that space, focusing on the personal, private, and disturbingly intimate confessions ...","English","USA","N/A","https://images-na.ssl-images-amazon.com/images/M/MV5BMDAxOTRkOGMtNmMzNy00MTkyLTlmMGMtY2MxMTJmNTBlMGFhXkEyXkFqcGdeQXVyMDY4OTE3Mg@@._V1_SX300.jpg","N/A","N/A","N/A","tt5966246","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
"7912","Devised","2016","N/A","N/A","85 min","Drama","Rob Nilsson","Devised Cast (story), Rob Nilsson (story)","Ravi Valleti, David Blount-Porter, Tiziana Perinotti, Nancy Hayes","A green screen video production company, owned by two warring brothers and their wives, has hired an eccentric director, cast and crew to make a feature film about divorce. The film will ...","English","USA","N/A","N/A","N/A","N/A","N/A","tt5776394","movie","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","True"
